gengxin,id,title,zuozhe
10-16,600391,"拿有成发科技的加31四1六0八1八,交流接下来具体的操作方向、接下来的热点跟强势个股
","
子兔的柔优
"
10-16,600391,"中航工业三大平台
","
laogubiyanha
"
10-16,600391,"成发科技想起了洪都航空,那时候的防务资产注入本来是要注入洪都航空的,结果他太张扬
","
幸福ZD很远
"
10-16,600391,"我没搞明白为什么是下跌出货,这难道是有重大利空消息吗?否则,在大盘没有崩盘的情况
","
南下途中
"
10-16,600391,"没有国哪有家买入成发报国为家
","
很散乱
"
10-16,600391,"成发科技,何去何从。谁能给我答案啊
","
梦剧场
"
10-12,600391,"提前布局11月份军工大牛股风帆股份,大股东承诺时间到期
","
重新建立
"
10-12,600391,"全面综合分析如下蛾驰婊嘏假
","
严重低估
"
10-12,600391,"这两天股吧里唱空成发的不知为何越来越多,说明持有此股的小散已愈来愈少了。
","
刚烈勇敢
"
10-12,600391,"中国双座版歼15S战机再亮相装配国产太行发动机
","
悠悠知道
"
10-12,600391,"横向比较,成发股价高不高?
","
南下途中
"
10-12,600391,"收工收工,下星期继续
","
绝对欧文
"
10-12,600391,"未来最具成长性的行业就是军工
","
硬币的两面a
"
10-11,600391,"平和浮躁的心吧
","
点靓星光
"
10-16,600391,"我的中国梦。
","
放风筝勒
"
10-16,600391,"庄家一拉,小散就跑,咋整嘛!
","
起个网名都费
"
10-16,600391,"心态
","
慧当凌绝丁
"
10-15,600391,"该怎么做?不懂加sh6O0752威信!我也是跟她学习后,半个月40点以上不是问题
","
率部死守
"
10-15,600391,"融券做空600391正当时,赌3天内连续跌停发大财。
","
幸福ZD很远
"
10-15,600391,"今天收阳~百分之6左右
","
c00700
"
10-15,600391,"庄在慢慢出货了。
","
重温图拉丁
"
10-11,600391,"强势整理,缺口有支撑,上方有抛压,下周有创新高的能力,可关注。
","
王镕群
"
10-11,600391,"强者恒强!2天涨幅0%
","
逻辑问题
"
10-11,600391,"“中航工业深化改革整合重组或将加速”
","
即将撤离
"
10-11,600391,"军工板块,未来三年,牛市周期
","
红魔队医
"
10-11,600391,"成发大阴棒,滋润小麻批
","
窗外又飞雪
"
10-11,600391,"小牛市到头了,现在最好空仓,静观其变,实在忍不住的,就配医药股做好防御
","
天灾太难
"
10-11,600391,"俄媒:中国战机产能太高远超俄发动机出口能力
","
黄色大芒果
"
10-10,600391,"明摆着,只要该股涨,该股机构就会突然停牌,这就是只计划股,根本无视投资人的利益。
","
偶是超仔
"
10-10,600391,"节前为啥停牌好几天?一一一涨的太快了点刹车,8日开盘继续抢!
","
jieanshaozhu
"
10-10,600391,"今天要不是大盘好跌停都是有可能的,成发大股东真是人间奇葩。
","
下个路口didi
"
10-10,600391,"天府新区获批对成发科技有影响么?
","
学会刷牙
"
10-10,600391,"困兽犹斗
","
幸福缺货
"
10-10,600391,"T加0再次买进成发科技
","
九万庄
"
10-10,600391,"打听
","
戈登谢德华
"
10-10,600391,"有机构减持股票,估计未来几天会发布。
","
永远是安全
"
10-10,600391,"哎,C919最核心的发动机/飞控、航电、液压等多个系统国外供应商提供
","
X海啸X
"
10-10,600391,"股吧里有了“雕哥只是传说”这么个玩意,所以今天跌了
","
撸有益身心健
"
10-10,600391,"到现在为止两天半出了近一个亿,厉害!
","
贝尔和巴托
"
10-10,600391,"今年军工板块整体强势不用怀疑!
","
爱我所爱890
"
10-10,600391,"其实暂时不重组更好
","
醉舞弄清歌
"
10-10,600391,"静夜卧听风吹雨,只待成发涨上来
","
撒旦弹吉它
"
10-10,600391,"“中航工业宣传片尖端武器云集”
","
软着撸
"
10-10,600391,我再说两句。,"
wxh0107
"
10-10,600391,"放心持有大涨。
","
无敌西格
"
10-10,600391,"重大利好!盛大网络游戏将借壳景兴纸业上市!重大利好!盛大网络游戏将借壳景兴纸业
","
誖翠
"
10-10,600391,"哈飞起了!
","
书乡中国
"
10-10,600391,"有一条信息必须知道
","
迦陵音
"
10-10,600391,"美股大跌,看来中国股市也不会好过,军工还能扛起上涨的大旗吗?
","
高级宾馆
"
10-10,600391,"600391反弹已到头,10号开始连续跳水跌停。
","
nowitzki327
"
10-10,600391,"190倍超高市盈率严重高估,给予600391坚决卖出评级。
","
女子炒股
"
10-10,600391,"26.87头部最高价确立,600391周五大跌2元无悬念。
","
小丸子HOH
"
10-09,600391,"收25.82以上,可能不。[微笑]
","
GOGOGO2M
"
10-09,600391,"3个月不重组这股暂时没戏
","
鬼音姬
"
10-09,600391,"成发是军工里概念最差的,马上会成为整治的案例
","
牛X白哉
"
10-09,600391,"军工都涨了,特别是中航系,这垃圾在跌,排在所有军工的倒数第一
","
无奈凡身
"
10-09,600391,"真后悔卖了金运激光,买成发科技,成发被整成这样,公司高管开心了
","
饿昏的猪
"
10-09,600391,"今日操作,参考去吧,减仓现在就剩391半仓了
","
小雨爱陈翔
"
10-09,600391,"过山车
","
黄盖主公
"
10-09,600391,"买套了,25.5--26.75买
","
北京少奶奶
"
10-09,600391,"庄家大手笔,故意伤害打压,赶紧抢吧,时间晚了就来不及啦!
","
花样式青春
"
10-09,600391,"再不卖的话
","
清新宸宸
"
10-08,600391,"10月8日要么大涨要么大跌。
","
jieanshaozhu
"
10-08,600391,"预期明确,前景广阔。如何回调都是买入的机会。
","
朋智河马丸
"
10-08,600391,"最后悔的是卖了金运激光(当时才30,现在都40多了),买了成发科技,唉,满眼都是
","
烈炎邪魔剑
"
10-08,600391,"分分钟拉升!跟哥一起起飞!
","
第一部分
"
10-08,600391,"对上午卖出成发科技的股民表示沉重的问候!
","
goldnutfff
"
10-08,600391,"大飞机成新增长点开启4万亿市场规模
","
突然好想你
"
10-08,600391,"公积金三块多,年底分红扩股是必然
","
奕宇吟春
"
10-08,600391,"操蛋的停牌,操蛋的成发高管,流氓的停牌恶果终于显现出来了。
","
很散乱
"
10-08,600391,"成发科技次消息以被确认,反攻时机到来,注意把握机会
","
李鑫澧
"
10-08,600391,"股民
","
浏览客户
"
10-08,600391,"利空打压却出现肩并肩恋人的并排阳线组合
","
北纬49转身
"
10-08,600391,"重大利好!!此消息已确认,明天开盘必涨停
","
森光A念之恋
"
10-08,600391,"此股没戏了,快跑吧
","
一番肝火
"
10-08,600391,"主力拒绝离场,静候主力明日午后拉升
","
天娱DQC
"
10-08,600391,"成发科技停牌好几天,作为补偿,怎么说也得涨5个点吧…要不爷损失大了…
","
自由永远开
"
10-08,600391,"赶紧上车,不然没有机会了?
","
泣娃娃
"
10-08,600391,"中航重机涨3%,成发却是这个熊样,唉!
","
扬子江2011
"
10-08,600391,"低开高走,有望再创新高!
","
乖乖的烛光
"
10-08,600391,"真是牛股,开盘就全市排第一名,可惜是倒数第一,艹
","
收出中阳
"
10-08,600391,"各位朋友们,开盘在即,心情都如何?
","
月衣申天下
"
10-08,600391,"这种预期明确的票,任何回调都是买入机会。
","
冷霏雪
"
10-08,600391,"全天调整
","
无声木棉
"
10-08,600391,"今天真好看,这过山车在短短的时间里从跌停到涨停都经历了[大笑]
","
周围大妈们
"
10-08,600391,"复制北方导航就是涨
","
无知观察者
"
10-08,600391,"这星期不上班了,盯着低点拣便宜货,预计22.5上下。
","
英勇奋战
"
10-08,600391,"散户太多,臣妾拉不起啊!
","
舒小赫
"
10-08,600391,"股票结构风险很大
","
王者雨季2
"
10-08,600391,"哥一大早六点过就起来了,坐等开盘封涨停!
","
柚芒果
"
10-08,600391,20万账户翻倍计划绝对真实，日进斗金!成发科技,"
zz1325
"
10-08,600391,"是涨是跌,开盘见分晓,踏空者乱叫木有用…[微笑],没有什么特坏的消息,居然有人说
","
badaeve
"
10-08,600391,"明天开盘跌停,再接两个跌停,就可以进场了
","
气氛轻松
"
10-07,600391,"谈谈成发复盘后的走势本人是上月19号见成发低位出现缩量十字星后买入的,24日
","
历史事件
"
10-07,600391,"傻瓜,600070明猜不到结果
","
短线投资者
"
10-07,600391,"股港7日军工航天股大涨!
","
林黛玉和薛宝
"
10-07,600391,"54万人的关注
","
捕寻猎物的诱
"
10-07,600391,"成发科技没什么预期,编故事瞎炒,周三跌停回调,涨得两个板还得吐出来
","
黑色的眼睛a
"
10-07,600391,"打击妖魔鬼怪,维护成发形象
","
好学的徒弟
"
10-07,600391,"成发科技重组大势所趋
","
八戒取金1
"
10-07,600391,"航空动力重组停三年,成发停三天就有人受不了
","
让人感叹呀
"
10-07,600391,"股本3个亿,资本公积10个亿,10送30都可以
","
强有力的压迫
"
10-07,600391,"600391成发科技我看好
","
炒股贻情
"
10-07,600391,"是福不是祸是祸躲不过十一到了大家欢度假期
","
小宇宙CHRIS
"
10-07,600391,"停牌11天后主力的想法
","
煤炭有色
"
10-07,600391,"散户好多啊!
","
金融风暴2012
"
10-07,600391,"8号补跌还是补涨
","
小添财
"
10-06,600391,"大家都忘了一件事
","
痴心左岸
"
10-06,600391,"飞机发动机要想赶上世界先进水平,必须支持成发科技!
","
爆发期
"
10-06,600391,"散户最难克服的心理障碍及解决方法!
","
重温图拉丁
"
10-06,600391,"成发,这次你要把21元的筹码还给我了吧!
","
指数的震荡
"
10-06,600391,"买浦东建设就是买停牌股
","
泪别了从前
"
10-06,600391,买入4倍PE建设银行601939，沪港通来了躺着赚钱,"
沪港同
"
10-06,600391,成发科技：我国四大航空发动机制造商之一,"
老大是我
"
10-05,600391,"出公告了大家怎么看
","
放手别哭
"
10-05,600391,"气得无话可说
","
甄愚人
"
10-05,600391,"主力控盘,稍安勿躁,好好过节,八就是发,等着成发8888
","
kv2004dl
"
10-05,600391,"我为什么总看不到停牌,开盘的消息呢
","
八神郭嘉
"
10-05,600391,"又完蛋了
","
清波白石
"
10-05,600391,"600391:成发科技:成都发动机(集团)有限公司关于成发科技近期股价异动有关情况的说明
","
剥离开2011
"
10-05,600391,"公告未说大股东是否买卖股票!
","
雨加冰雹
"
10-05,600391,"专家说的军工第一个百元股是他吗
","
没有台词
"
10-05,600391,"成发科技,开盘以后肯定连续封涨停!!!
","
君名逍遙歿悲
"
10-05,600391,"中俄就航空发动机军转民等展开合作
","
幸福而忧伤
"
10-05,600391,"不会与中航动控,航天动力重组吧,三家公司业务相同,不利于集团发展,进行资源整合,
","
当红小生
"
10-05,600391,"8号开盘目标位
","
星尘粉末
"
10-04,600391,"请多头力哥发言
","
眼看要报仇
"
10-04,600391,"成发公告扯蛋吗???
","
jingjingwany
"
10-04,600391,"停牌前两个交易日主力拉升所为何来???为了10月8号的跌停离场?抑或10月9日开
","
即将撤离
"
10-04,600391,"“解聘部分副总经理”有问题
","
陆也薰
"
10-04,600391,"中航工业或拆分发动机板块将另立门户
","
月夜打猎
"
10-04,600391,"到底是涨还是跌
","
b000z
"
10-04,600391,"除前述第二部分涉及的披露事项外,什么意思
","
受不得人激
"
10-04,600391,"上市公司暂停哨子吹得很掐时呀,坚决要求上市公司索赔因故意特停给股民还来的损失!
","
海底绣钻
"
10-04,600391,"你们关注是因为买了,既然买了都希望赚钱,何必说些没头没脑的话,主力要是真的控盘,
","
战斗2011
"
10-04,600391,"投资者在做股票的过程中,有几点要注意:1、不要尝试根据竞价的规律来打板,得不偿
","
完美的兔兔
"
10-04,600391,"成发科技为什么涨?欢迎拍砖!
","
王子谦神仙
"
10-03,600391,"恶意停牌,老天不日。
","
有兴趣2
"
10-03,600391,"成发成发,我rnm,巧找借口,恶意停牌,追踪幕后,剑指停牌前曰尾单是谁!!!??
","
姐最高贵
"
10-03,600391,"庄家还努力点,没发过异动核查的中航越来越少了,再振两股出来形势就明了了
","
dilaikou
"
10-03,600391,"中航工业一拆为二3家发动机公司将受益
","
破产三次
"
10-03,600391,"成发科技股价大涨无应披露事项10月8日复牌
","
小江大哥哥
"
10-03,600391,"哈哈,总算没有踏空,8号跌停,照北方导航案例推算,9号21.5左右再买回来。
","
草民买股
"
10-03,600391,"不重组成发科技就完蛋了吗?
","
黑瓦黄墙
"
10-03,600391,"如出一辙
","
巴尔德斯
"
10-03,600391,"成发的未来必然光辉灿烂!
","
尒恺
"
10-03,600391,"看看吧2009年的旧闻,看出点啥了么?成发集团将重返飞机发动机研发2009-
","
一九姑娘
"
10-03,600391,"今晚公告后,博奕将会更加精采了
","
堕天地狱兽
"
10-03,600391,"来个10送10股价不就下去了吗,还费这个劲打压股价
","
woxiaole1314
"
10-03,600391,"自查时间完全由公司说了算。看看000720也是从9/16停牌至9/23,然后公告
","
很委屈
"
10-02,600391,"赶紧复牌吧,跌停也无所谓了,,已经错过了好几个好股了啊啊啊啊啊
","
听暮潺洲
"
10-02,600391,"赶紧复牌吧,跌停也无所谓了,,已经错过了好几个好股了
","
没心没肺D人
"
10-02,600391,"理解为:存在不应披露而未披露的重大信息!!!
","
WNGCwwe
"
10-02,600391,"最新消息明日开盘,内幕交易被逮捕!
","
想哭就哭
"
10-02,600391,"中俄发动机合作,得益最大为成发
","
ren齐
"
10-02,600391,"10.8复盘,大多数人看跌,假如你是主力你怎么来操作
","
电话打不通
"
10-02,600391,"成发科技8日复牌生产经营一切正常
","
九万庄
"
10-02,600391,"现在的通信何等的发达,有必要等四天才搞清楚什么情况,大家想想了,里面肯定有故事?
","
宇天风筝
"
10-02,600391,"主力故意达到3天涨幅导致停牌目的之心理分析:
","
点靓星光
"
10-02,600391,"再连两个涨停一字板,逼这个成发再度停牌,公司停牌好像没有过够瘾,动不动干预上涨。
","
野猪林稻草人
"
10-02,600391,"三个月内没有,三个月后可以有
","
丝毫不陌生
"
10-02,600391,"终于明白什么原因停那么久!
","
还没录像机
"
10-02,600391,"只要跌就买
","
依幂小默
"
10-02,600391,"庄家一并套,出不了还得再拉起!
","
纷纷欢呼
"
10-02,600391,"10.8,庄家会砸盘吗?
","
窃语之心
"
10-02,600391,"重组是确定的事!
","
无业股神
"
10-02,600391,"停牌核查4天
","
一九姑娘
"
10-02,600391,"本公司已于9月2日书面复函你公司,知道什么意思吗
","
辽K00000
"
10-01,600391,"公司不让涨,肯定会重组
","
纪小兰兰
"
10-01,600391,"你对公告如何理解
","
安乐窝1981
"
10-01,600391,"8号是涨还是跌
","
去有你的未来
"
10-01,600391,"今晚或者10月3日晚发复牌公告,立俗帖为证
","
指指点点1982
"
10-01,600391,"重大利空!!!
","
寻找光明2011
"
10-01,600391,"蒲伟离职是否与股价异动有关,求真相,怎么这么巧?
","
珍贵2
"
10-01,600391,"要实现中国梦,首先要实现强军梦
","
开满栀子花
"
10-01,600391,"成发科技8号复牌会大涨!
","
AA午夜阳光AA
"
10-01,600391,"大事要发生
","
可可粉丝
"
10-01,600391,"大型客机发动机验证机研制项目年度第四次行政总指挥系统例会在京召开
","
badaeve
"
10-01,600391,"有微信的股友赶紧加上yz600646,内幕传闻大揭秘,牛人解盘
","
五关斩六将
"
10-01,600391,"成发故意停牌的,自己申请的,大家有何感想啊
","
玩鸡总动员
"
10-01,600391,"开盘能跑就赶紧跑吧,特别是融资的人,明显是公司不让涨了
","
三连冠2011
"
10-01,600391,"终于开盘了!!!
","
咖喱炒饭2010
"
10-01,600391,"量化:公募新势力正在崛起,持有600391成发科技
","
强多了
"
10-01,600391,"唱空喊爹“跌”的居心何在?
","
上山打鱼
"
10-01,600391,"唱空喊爹“跌”的人居心何在?
","
收中阴
"
